id,total_area,total_buildings,total_area_adm2,total_buildings_adm2
11304,2653.2219000000005,95,4633411.748299901,88044
12649,1077.3414999999998,69,3356349.222799971,96793
13739,500.18079999999986,24,5228787.03699996,102951
7764,527.6958999999999,18,4133096.9898999697,66392
7765,527.6958999999999,18,3234132.847500009,52632
12837,3036.9245,115,6063750.6400000695,130010
3126,4213.236499999999,134,5404839.839799935,120468
13630,5583.228499999999,179,2393371.7551000016,41959
13475,5406.871900000002,175,3477111.754199985,85601
13476,5406.871900000002,175,5228787.03699996,102951
3513,317.853,18,4211450.142600003,85861
5639,1230.9334999999996,71,4709504.632400045,92056
5640,1230.9334999999996,71,5404839.839799935,120468
3771,475.6331,24,3477389.9073999855,53308
1952,213.91029999999998,11,2899320.5089000068,71008
1953,213.91029999999998,11,927804.3632000035,29753
1384,20894.89800000001,506,9890180.899499815,179876
1385,20894.89800000001,506,2087560.6372999835,49791
11296,4317.598900000001,102,4633411.748299901,88044
3561,627.2755000000001,26,4709504.632400045,92056
13726,3262.6962000000012,91,3477111.754199985,85601
3737,510.7596000000001,23,4211450.142600003,85861
5533,1661.8754999999999,92,9890180.899499815,179876
5534,1661.8754999999999,92,4633411.748299901,88044
10340,12315.18229999999,173,2973187.7172000166,44655
14372,4495.906900000001,155,3477111.754199985,85601
9752,2819.3410000000013,71,4285445.744199992,88997
9753,2819.3410000000013,71,2677898.4160999767,49925
9773,2305.7926999999995,94,4633411.748299901,88044
14711,870.7571,30,3477111.754199985,85601
8727,530.5880999999999,23,4633411.748299901,88044
9504,3683.6506999999992,140,4633411.748299901,88044
11370,815.6872000000002,35,2973187.7172000166,44655
12000,669.3339,19,5580689.679099988,66088
4186,449.3124,21,4211450.142600003,85861
2419,2962.502499999999,141,4211450.142600003,85861
5136,981.0246000000002,60,4709504.632400045,92056
11584,332.8646,19,3234132.847500009,52632
5044,1098.8132,54,1769334.0413999925,38144
2915,3255.9913000000006,92,5496198.666799969,82377
12404,844.4196999999998,36,5228787.03699996,102951
11978,1034.8861,41,6063750.6400000695,130010
1619,8593.5682,190,4211450.142600003,85861
557,112.0683,7,3877497.768100021,79572
558,112.0683,7,1939233.2433999968,69280
3051,5721.063299999996,226,4211450.142600003,85861
8822,3623.040600000001,142,5580689.679099988,66088
8823,3623.040600000001,142,3142890.832699973,44808
12541,620.2674000000002,23,5228787.03699996,102951
12275,1485.8640999999993,70,2393371.7551000016,41959
13597,1406.7547999999997,68,3477111.754199985,85601
6581,2074.054400000001,82,4133096.9898999697,66392
5882,9679.450499999995,166,4657818.107100053,85818
3632,2699.7287000000006,67,4592660.714699992,61780
3633,2699.7287000000006,67,2503710.2219999954,36841
493,641.1963999999998,40,2448171.340900037,72998
494,641.1963999999998,40,2029721.9122000062,60235
13360,4499.370799999999,112,2393371.7551000016,41959
3562,1569.9808,54,4709504.632400045,92056
11552,1841.4894,80,13275166.61959999,165410
11553,1841.4894,80,6063750.6400000695,130010
13867,1994.2557000000002,53,5228787.03699996,102951
5550,125.90450000000001,6,9890180.899499815,179876
10560,2772.4003,113,6063750.6400000695,130010
3012,397.3478,29,2899320.5089000068,71008
12817,3294.7205999999987,102,2393371.7551000016,41959
7696,559.9815,27,2677898.4160999767,49925
6978,645.2687999999999,49,2677898.4160999767,49925
11594,1149.8709,83,2973187.7172000166,44655
13115,2759.8693000000003,70,6063750.6400000695,130010
15097,1557.124,88,5228787.03699996,102951
1794,197.3286,7,2899320.5089000068,71008
1795,197.3286,7,3877497.768100021,79572
1796,197.3286,7,927804.3632000035,29753
14195,5003.744599999996,148,5228787.03699996,102951
4924,1668.1939999999997,68,4709504.632400045,92056
12708,1677.3479999999997,60,6063750.6400000695,130010
6731,481.5255000000001,27,2677898.4160999767,49925
10528,3153.2231999999995,140,4633411.748299901,88044
8223,1183.4267,48,6063750.6400000695,130010
8336,13824.729499999989,301,7614076.459100063,127972
2230,1037.059,48,3477389.9073999855,53308
2216,3601.808799999999,117,4211450.142600003,85861
3242,1310.3903999999995,72,2899320.5089000068,71008
3243,1310.3903999999995,72,1769334.0413999925,38144
555,1058.6808999999998,49,3877497.768100021,79572
556,1058.6808999999998,49,1939233.2433999968,69280
5365,1226.8156999999997,66,4709504.632400045,92056
9084,30.7078,1,5580689.679099988,66088
12806,3688.705300000001,112,5228787.03699996,102951
5154,730.7504000000001,39,4709504.632400045,92056
5155,730.7504000000001,39,5404839.839799935,120468
14393,2139.752499999999,60,5228787.03699996,102951
12566,3354.373200000001,125,2393371.7551000016,41959
12567,3354.373200000001,125,6063750.6400000695,130010
2277,3825.8402000000006,165,5496198.666799969,82377
1390,6014.801400000001,174,9890180.899499815,179876
1391,6014.801400000001,174,2334409.3442000058,50307
11932,782.6496999999999,32,4285445.744199992,88997
6825,1815.5488000000003,75,4133096.9898999697,66392
5631,334.9439,15,4657818.107100053,85818
9044,40.0671,1,3234132.847500009,52632
9555,489.87629999999996,17,3234132.847500009,52632
1111,5450.5331,172,4211450.142600003,85861
1112,5450.5331,172,2334409.3442000058,50307
4650,3525.3803999999986,166,6063750.6400000695,130010
4651,3525.3803999999986,166,4211450.142600003,85861
13960,8458.142000000002,258,3477111.754199985,85601
9821,1999.3275,68,3234132.847500009,52632
3111,5603.755000000003,116,4709504.632400045,92056
8732,698.6898,33,4633411.748299901,88044
15021,126.2405,10,3477111.754199985,85601
15022,126.2405,10,5228787.03699996,102951
13368,11283.703599999997,155,2393371.7551000016,41959
3766,1015.2547999999999,28,3477389.9073999855,53308
2460,1072.4711,70,4709504.632400045,92056
4592,1788.0182000000007,85,1769334.0413999925,38144
9766,2635.7823000000003,110,4633411.748299901,88044
2861,1490.5863000000004,55,3477389.9073999855,53308
13745,2838.6365,58,5228787.03699996,102951
13746,2838.6365,58,2393371.7551000016,41959
4616,1169.6082,57,9890180.899499815,179876
6019,464.66529999999995,28,2677898.4160999767,49925
5887,1705.4758999999995,65,4657818.107100053,85818
13093,3215.7363,62,2393371.7551000016,41959
5839,2360.2436000000007,98,3477389.9073999855,53308
5840,2360.2436000000007,98,4133096.9898999697,66392
10077,6125.082400000001,68,3234132.847500009,52632
10020,1601.5957000000005,62,4633411.748299901,88044
3024,745.4275000000001,23,9890180.899499815,179876
8981,15552.395000000002,275,4633411.748299901,88044
2618,897.4321000000002,38,4211450.142600003,85861
4247,1810.8441,75,4709504.632400045,92056
3273,1079.852,44,4211450.142600003,85861
2655,1186.5112000000001,49,4709504.632400045,92056
6711,374.8226000000001,27,2677898.4160999767,49925
736,2044.2482000000002,83,3877497.768100021,79572
737,2044.2482000000002,83,1939233.2433999968,69280
7799,1645.6239000000005,90,4657818.107100053,85818
14875,616.4005000000001,29,3477111.754199985,85601
14876,616.4005000000001,29,5228787.03699996,102951
10842,549.4033999999999,36,3234132.847500009,52632
7838,1389.4791,18,4496622.037400065,77870
7839,1389.4791,18,4780709.333399998,78805
12831,2467.1883000000003,89,2393371.7551000016,41959
10053,1473.9184,61,6063750.6400000695,130010
6292,697.9422000000001,47,6063750.6400000695,130010
6469,1037.5537999999997,78,1769334.0413999925,38144
6470,1037.5537999999997,78,2677898.4160999767,49925
13500,4134.089300000001,84,2393371.7551000016,41959
11610,1741.9588999999996,74,5580689.679099988,66088
8701,4357.762299999999,210,2677898.4160999767,49925
8234,1420.3727999999999,70,6063750.6400000695,130010
9553,1749.6624000000002,80,3234132.847500009,52632
12676,9367.900900000002,127,5228787.03699996,102951
6703,859.3706000000001,60,2710634.640100001,67083
8001,626.7185,22,3234132.847500009,52632
7684,1606.9417,81,2677898.4160999767,49925
1351,4757.801299999999,136,3877497.768100021,79572
1352,4757.801299999999,136,927804.3632000035,29753
10259,1059.7172999999996,51,4285445.744199992,88997
2154,658.3795,31,2899320.5089000068,71008
6600,3679.507500000002,142,4657818.107100053,85818
2897,1430.4913000000001,77,5404839.839799935,120468
12098,1027.7142000000003,44,4285445.744199992,88997
7220,253.46020000000001,11,2677898.4160999767,49925
11936,1160.4267000000004,45,4285445.744199992,88997
13744,8683.7807,157,5228787.03699996,102951
1738,2151.7063000000003,101,5496198.666799969,82377
8555,2944.8093000000003,88,3142890.832699973,44808
5565,1330.7278999999996,46,6063750.6400000695,130010
2218,548.5778,15,4211450.142600003,85861
1725,527.7419,27,4211450.142600003,85861
3313,468.50890000000004,26,3477389.9073999855,53308
448,1426.5021,57,2029721.9122000062,60235
4542,11449.677900000006,164,4453984.292599953,68839
4543,11449.677900000006,164,11968283.436900381,179184
4544,11449.677900000006,164,4592660.714699992,61780
4545,11449.677900000006,164,2503710.2219999954,36841
3000,1414.8322999999996,64,2899320.5089000068,71008
12281,1698.0744000000004,71,2393371.7551000016,41959
9209,1172.134,52,2677898.4160999767,49925
5517,2109.3841999999995,58,1769334.0413999925,38144
5518,2109.3841999999995,58,2677898.4160999767,49925
5519,2109.3841999999995,58,9890180.899499815,179876
6576,4568.5842,82,4133096.9898999697,66392
2454,1731.7561000000003,43,4709504.632400045,92056
8453,372.41049999999996,20,4633411.748299901,88044
5148,716.6585999999999,26,4709504.632400045,92056
8689,915.7712000000001,38,3356349.222799971,96793
9597,3526.9538000000002,51,5580689.679099988,66088
3740,674.3716999999999,40,4211450.142600003,85861
8583,2590.5531999999994,45,7614076.459100063,127972
8584,2590.5531999999994,45,2035082.3115999976,32393
15010,2493.5881000000004,88,3477111.754199985,85601
12305,2466.6889,93,6063750.6400000695,130010
14295,3452.3511000000003,120,5228787.03699996,102951
12563,3863.414800000002,182,2393371.7551000016,41959
8428,345.2234,18,2677898.4160999767,49925
7518,1002.6917,43,3234132.847500009,52632
7997,563.9318,28,3234132.847500009,52632
3907,403.3129999999999,29,2710634.640100001,67083
8820,1923.6056999999998,87,5580689.679099988,66088
8821,1923.6056999999998,87,3142890.832699973,44808
1092,2611.6610000000005,103,2087560.6372999835,49791
12410,1703.8062000000002,66,5228787.03699996,102951
4938,148.863,8,4709504.632400045,92056
4939,148.863,8,5404839.839799935,120468
9801,2562.7365999999984,76,6063750.6400000695,130010
9997,1216.3664000000003,73,4285445.744199992,88997
11136,3144.990900000001,88,5580689.679099988,66088
3099,10953.506200000003,196,4709504.632400045,92056
4473,4380.421700000002,161,4709504.632400045,92056
13860,2946.353199999999,62,5228787.03699996,102951
8000,1173.1179999999997,34,3234132.847500009,52632
14296,2253.5199999999995,89,5228787.03699996,102951
2085,307.8005,19,5496198.666799969,82377
7938,938.6187000000001,53,2677898.4160999767,49925
4904,2454.4532999999988,116,3477389.9073999855,53308
2603,2394.1207,92,9890180.899499815,179876
6492,143.56830000000002,4,2677898.4160999767,49925
12570,4352.8495,152,6063750.6400000695,130010
7730,2244.831100000001,61,6063750.6400000695,130010
3010,2668.3012999999987,93,2899320.5089000068,71008
3121,868.3509999999999,41,5404839.839799935,120468
9015,596.9032999999998,34,6063750.6400000695,130010
3063,1266.7447,54,4211450.142600003,85861
6705,749.0802999999999,50,2710634.640100001,67083
6706,749.0802999999999,50,1769334.0413999925,38144
2624,1165.8971999999997,44,4211450.142600003,85861
12112,1087.6559000000002,55,4285445.744199992,88997
9531,5102.6884,107,6063750.6400000695,130010
4936,259.8550000000001,17,4709504.632400045,92056
12941,1617.5209000000002,54,5228787.03699996,102951
13641,6215.377000000002,136,6063750.6400000695,130010
11733,1630.0605,52,4285445.744199992,88997
4621,847.5269,34,9890180.899499815,179876
11572,2920.626699999999,122,6063750.6400000695,130010
7795,861.9379,54,4657818.107100053,85818
10125,14972.612099999998,124,5692150.617499987,76981
8785,689.5553,37,3234132.847500009,52632
10890,3923.6295000000005,95,5580689.679099988,66088
10566,3121.749199999999,59,6063750.6400000695,130010
11303,2484.1602,105,4633411.748299901,88044
4606,136.4149,8,1769334.0413999925,38144
12834,662.6237000000001,29,6063750.6400000695,130010
5388,711.4731000000002,40,4709504.632400045,92056
8824,2134.9193999999993,88,5580689.679099988,66088
8825,2134.9193999999993,88,3142890.832699973,44808
5569,905.1303999999999,35,4211450.142600003,85861
9073,2506.4293,123,5580689.679099988,66088
9074,2506.4293,123,4657818.107100053,85818
12148,2813.2596000000003,95,6063750.6400000695,130010
3067,938.3732,36,4211450.142600003,85861
9988,1219.8260999999998,49,3356349.222799971,96793
13350,7015.0193,58,5228787.03699996,102951
9320,782.5234,38,2973187.7172000166,44655
3269,3143.429,134,4211450.142600003,85861
3270,3143.429,134,9890180.899499815,179876
8752,691.0903999999999,42,6063750.6400000695,130010
972,1743.0932999999998,49,927804.3632000035,29753
4231,15013.763299999997,144,3477389.9073999855,53308
772,3779.673899999999,146,2029721.9122000062,60235
773,3779.673899999999,146,927804.3632000035,29753
5562,481.4508,28,6063750.6400000695,130010
13375,469.29460000000006,20,6063750.6400000695,130010
1298,4880.645900000002,172,4211450.142600003,85861
1299,4880.645900000002,172,2334409.3442000058,50307
12407,620.0418999999999,25,5228787.03699996,102951
4160,2086.7045,64,9890180.899499815,179876
5261,1072.6703,55,2710634.640100001,67083
5768,447.6682,27,2677898.4160999767,49925
3910,2205.4619,72,2710634.640100001,67083
3911,2205.4619,72,2899320.5089000068,71008
1170,1404.3955999999996,68,3877497.768100021,79572
9017,1157.2067,63,6063750.6400000695,130010
9242,1638.9501000000005,68,4633411.748299901,88044
4165,709.8602,33,9890180.899499815,179876
7236,611.9206,26,2677898.4160999767,49925
684,451.50430000000006,17,1939233.2433999968,69280
2002,3257.7995,111,4211450.142600003,85861
12951,174.3579,10,2393371.7551000016,41959
12090,1943.9303,46,4285445.744199992,88997
3247,3189.438600000001,89,9890180.899499815,179876
10824,1852.4585999999997,57,6063750.6400000695,130010
3936,482.389,27,9890180.899499815,179876
5387,415.89400000000006,18,4709504.632400045,92056
4219,807.4451999999999,36,3477389.9073999855,53308
4456,587.8812,23,3477389.9073999855,53308
4151,426.9475000000001,19,1769334.0413999925,38144
15402,969.0338000000002,57,3477111.754199985,85601
13493,1369.3816000000002,32,2393371.7551000016,41959
5754,2025.8386999999996,47,1769334.0413999925,38144
8270,1007.5603000000001,7,4133096.9898999697,66392
8271,1007.5603000000001,7,2973187.7172000166,44655
1343,142.23540000000003,8,927804.3632000035,29753
13502,2806.0311999999994,43,2393371.7551000016,41959
8719,537.5973,17,4633411.748299901,88044
3105,1287.2541999999999,51,4709504.632400045,92056
5059,684.2039999999998,40,9890180.899499815,179876
11811,638.6817,27,3234132.847500009,52632
2609,1103.8675,43,4211450.142600003,85861
10024,1769.6765,92,4633411.748299901,88044
9273,10410.487299999999,204,6063750.6400000695,130010
7986,1715.8535999999997,68,6063750.6400000695,130010
12660,1674.3563000000001,87,4285445.744199992,88997
12290,2564.7483999999995,79,2393371.7551000016,41959
12291,2564.7483999999995,79,6063750.6400000695,130010
2061,4510.533400000002,175,4709504.632400045,92056
2062,4510.533400000002,175,5404839.839799935,120468
13488,9227.4791,155,2393371.7551000016,41959
1083,3266.6578999999992,102,2899320.5089000068,71008
1084,3266.6578999999992,102,3877497.768100021,79572
4220,425.7351999999999,22,3477389.9073999855,53308
3518,3570.162100000002,144,4211450.142600003,85861
7746,1663.3991000000005,74,6063750.6400000695,130010
7747,1663.3991000000005,74,3234132.847500009,52632
14561,1972.9450000000004,66,5228787.03699996,102951
1874,137.01649999999998,6,4709504.632400045,92056
5036,2255.494,152,2710634.640100001,67083
11985,2240.1191999999996,79,6063750.6400000695,130010
7231,1120.2966,48,1769334.0413999925,38144
7232,1120.2966,48,2677898.4160999767,49925
2408,1502.4658000000004,66,4211450.142600003,85861
8795,1148.559,45,2973187.7172000166,44655
3697,616.2126999999999,34,1769334.0413999925,38144
1451,2451.422299999999,78,3877497.768100021,79572
1452,2451.422299999999,78,927804.3632000035,29753
11793,1421.2347000000002,53,6063750.6400000695,130010
13979,490.07590000000005,29,5228787.03699996,102951
566,1782.8968000000002,68,3877497.768100021,79572
567,1782.8968000000002,68,1939233.2433999968,69280
13753,1075.7301,62,2393371.7551000016,41959
7749,1097.7866,54,3234132.847500009,52632
3773,1225.5972000000002,44,3477389.9073999855,53308
8230,1292.0494000000003,46,6063750.6400000695,130010
2063,2011.6232999999997,59,4709504.632400045,92056
