id,distance1,distance2,distance3,distance4,distance5,distance6,distance7,distance8,distance9,distance10
13714,1269738.9015315757,1269738.8531953583,1269738.6978084175,1269736.101763771,1269736.1543572636,1269738.3028669541,1269739.0433758735,1269734.3346712664,1269738.9420904631,1269735.727996056
13715,1266998.2056942356,1266998.1574698773,1266998.001861651,1266995.4069266617,1266995.4605130882,1266997.6076814244,1266998.347853413,1266993.6402661551,1266998.2469988696,1266995.0346356037
13716,1264258.6872955284,1264258.6391835588,1264258.4833532327,1264255.889535128,1264255.9441187424,1264258.08993791,1264258.8297708181,1264254.123310137,1264258.729349103,1264255.518727474
13717,1261520.3540062334,1261520.3060071857,1261520.1499539418,1261517.5572600078,1261517.6128450893,1261519.7573072142,1261520.496798874,1261515.7914740834,1261520.3968119614,1261517.1879425482
13718,1258783.213560545,1258783.165674956,1258783.0093979724,1258780.4178355562,1258780.4744264078,1258782.617523555,1258783.3566717817,1258778.6524922813,1258783.2571216573,1258780.0500151226
13719,1256047.2737566896,1256047.2259850996,1256047.0694835507,1256044.4790600599,1256044.5366610105,1256046.6783851834,1256047.417187774,1256042.7141630508,1256047.3180764362,1256044.1127435272
13720,1253312.5424575517,1253312.494800504,1253312.338073561,1253309.7487964646,1253309.8074118674,1253311.9477550082,1253312.6862097415,1253307.984349371,1253312.5875392014,1253309.3839907504
13721,1250579.0275913044,1250578.9800493463,1250578.8230961757,1250576.2349730053,1250576.2946072393,1250578.433561227,1250579.1716658638,1250574.4709795108,1250579.0734381448,1250575.8716850707
13722,1247846.737152048,1247846.6897257306,1247846.5325454953,1247843.9455838448,1247844.0062413139,1247846.1437979655,1247846.8815502478,1247842.1820476672,1247846.7837673856,1247843.5838206944
13723,1245115.6792004558,1245115.6318903333,1245115.4744821927,1245112.8886897194,1245112.9503748536,1245115.0865259215,1245115.8239235731,1245111.125614611,1245115.7265876166,1245112.5284584018
13724,1242385.861864426,1242385.814671056,1242385.6570341657,1242383.0724185908,1242383.1351358455,1242385.2698730184,1242386.0069137441,1242381.3098083388,1242385.910026755,1242382.713726199
13725,1239657.293339741,1239657.2462636854,1239657.088397197,1239654.504966306,1239654.5687201626,1239656.7020350646,1239657.4387165504,1239652.7428247328,1239657.3422806032,1239654.1478199775
13726,1236929.9818907343,1236929.9349325586,1236929.7768356197,1236927.1945972638,1236927.2593922298,1236929.3912764192,1236930.127596332,1236925.4329282276,1236930.0316135138,1236926.8390041809
13727,1234203.9358509649,1234203.8890112378,1234203.7306829921,1234201.1496450882,1234201.2154856971,1234203.3459306667,1234204.0818866538,1234199.388452483,1234203.9863590656,1234200.7956124782
13728,1231479.163623897,1231479.1169031912,1231478.958342779,1231476.37851331,1231476.4454041224,1231478.5744012978,1231479.3099909872,1231474.6178010667,1231479.2149207424,1231476.0260484465
13729,1231479.163623897,1231479.1169031912,1231478.958342779,1231476.37851331,1231476.4454041224,1231478.5744012978,1231479.3099909872,1231474.6178010667,1231479.2149207424,1231476.0260484465
13730,1228755.6736835898,1228755.627082482,1228755.468289039,1228752.8896760559,1228752.9576216582,1228755.0851623982,1228755.8203833983,1228751.1294481414,1228755.7257726241,1228752.5387862579
13731,1228755.6736835898,1228755.627082482,1228755.468289039,1228752.8896760559,1228752.9576216582,1228755.0851623982,1228755.8203833983,1228751.1294481414,1228755.7257726241,1228752.5387862579
13732,1226033.4745753936,1226033.4280944641,1226033.2690671228,1226030.691678743,1226030.760683749,1226032.886759345,1226033.6216092436,1226028.9319391623,1226033.5274600808,1226030.3423713765
13733,1223312.5749166533,1223312.5285564861,1223312.3692943745,1223309.793138785,1223309.8632078352,1223311.987809509,1223312.722285875,1223308.03389158,1223312.628600477,1223309.4454212615
13734,1220592.983397419,1220592.9371586023,1220592.7776608446,1220590.2027463014,1220590.2738840631,1220592.3970029687,1220593.1311033494,1220588.4439955521,1220593.0378838838,1220589.8566260799
13735,1217874.7087811672,1217874.6626642924,1217874.5029300088,1217871.9292648374,1217872.001476006,1217874.1231032263,1217874.8568251494,1217870.1710146626,1217874.7640737977,1217871.5847494244
13736,1215157.7599055246,1215157.7139111876,1215157.5539394945,1215154.9815320913,1215155.0548213888,1215157.1749479377,1215157.9082889096,1215153.2237866481,1215157.8160078668,1215154.6386290407
13737,1212442.1456830064,1212442.099811807,1212441.939601817,1212439.368460649,1212439.4428328255,1212441.5614496446,1212442.2944071516,1212437.6112241335,1212442.2025986263,1212439.0271775627
13738,1209727.875101757,1209727.8293542988,1209727.66890512,1209725.0990387269,1209725.1744985604,1209727.2915965205,1209728.0241680269,1209723.3423153756,1209727.932834242,1209724.7593832552
13739,1207014.9572263022,1207014.911603193,1207014.7509139297,1207012.182330923,1207012.2588832197,1207014.3744531183,1207015.1066360679,1207010.426125012,1207015.0157792605,1207011.844310765
